high_142,0.9722222222222222,0.3055555555555556,3.1818181818181817
low_044,0.30357142857142855,0.8035714285714286,0.37777777777777777
low_095,0.25806451612903225,0.5483870967741935,0.47058823529411764
high_153,0.4,0.42857142857142855,0.9333333333333333
high_119,0.703125,0.5625,1.25
high_028,0.02857142857142857,0.2857142857142857,0.1
high_009,0.047619047619047616,0.6666666666666666,0.07142857142857142
high_001,0.10526315789473684,0.15789473684210525,0.6666666666666666
low_052,0.2857142857142857,0.3333333333333333,0.8571428571428571
low_028,0.25,0.2,1.25
low_004,0.13333333333333333,0.0,
low_073,0.6666666666666666,0.7777777777777778,0.8571428571428571
high_108,0.5357142857142857,0.9642857142857143,0.5555555555555556
high_151,0.3875,0.4,0.96875
high_134,0.14285714285714285,0.5714285714285714,0.25
high_034,0.3333333333333333,0.2916666666666667,1.1428571428571428
high_036,0.43333333333333335,0.43333333333333335,1.0
high_008,0.09090909090909091,1.6363636363636365,0.05555555555555555
high_049,0.4482758620689655,0.29310344827586204,1.5294117647058822
high_097,0.5714285714285714,2.7142857142857144,0.21052631578947367
low_066,0.6551724137931034,0.3793103448275862,1.7272727272727273
high_130,0.047619047619047616,0.38095238095238093,0.125
high_090,1.1875,0.2708333333333333,4.384615384615385
high_154,0.5185185185185185,0.37037037037037035,1.4
low_019,0.21052631578947367,0.2631578947368421,0.8
high_112,0.3,1.05,0.2857142857142857
high_015,0.5333333333333333,0.6,0.8888888888888888
high_063,0.2537313432835821,0.5074626865671642,0.5
low_071,0.07142857142857142,0.7142857142857143,0.1
high_113,0.6818181818181818,0.7045454545454546,0.967741935483871
high_107,0.5294117647058824,0.8529411764705882,0.6206896551724138
high_046,0.27586206896551724,0.43103448275862066,0.64
high_037,0.034482758620689655,0.8620689655172413,0.04
high_013,0.06896551724137931,0.9310344827586207,0.07407407407407407
high_030,0.0,0.14285714285714285,
high_109,0.5333333333333333,0.43333333333333335,1.2307692307692308
high_069,0.3706896551724138,0.39655172413793105,0.9347826086956522
high_118,0.3829787234042553,0.48936170212765956,0.782608695652174
high_045,2.0384615384615383,0.2692307692307692,7.571428571428571
high_155,0.37735849056603776,0.6792452830188679,0.5555555555555556
low_104,0.1,0.3157894736842105,0.31666666666666665
high_077,0.2236842105263158,0.6052631578947368,0.3695652173913043
high_147,0.4642857142857143,0.5714285714285714,0.8125
high_048,0.9285714285714286,0.42857142857142855,2.1666666666666665
low_033,0.26136363636363635,0.5681818181818182,0.46
high_131,0.8888888888888888,0.4444444444444444,2.0
high_051,0.12612612612612611,0.3783783783783784,0.3333333333333333
low_005,0.06666666666666667,0.0,
high_019,0.17857142857142858,0.19285714285714287,0.9259259259259259
high_081,1.0625,1.1875,0.8947368421052632
low_098,0.4090909090909091,0.3181818181818182,1.2857142857142858
high_096,0.2916666666666667,1.0,0.2916666666666667
low_090,0.0,1.25,
high_123,0.3695652173913043,0.5108695652173914,0.723404255319149
low_062,0.37254901960784315,0.8431372549019608,0.4418604651162791
high_076,0.19047619047619047,0.2857142857142857,0.6666666666666666
high_101,0.08333333333333333,0.08333333333333333,1.0
high_102,0.058823529411764705,0.29411764705882354,0.2
low_100,0.07407407407407407,0.5925925925925926,0.125
high_078,0.3783783783783784,0.3783783783783784,1.0
high_027,0.28125,0.40625,0.6923076923076923
low_007,0.041666666666666664,0.4583333333333333,0.09090909090909091
low_009,0.0,0.42857142857142855,
low_050,0.09090909090909091,1.3636363636363635,0.06666666666666667
high_031,0.21052631578947367,0.10526315789473684,2.0
high_095,0.14814814814814814,0.9259259259259259,0.16
low_103,0.03225806451612903,0.8387096774193549,0.038461538461538464
low_042,1.0476190476190477,0.38095238095238093,2.75
low_094,0.07692307692307693,0.4230769230769231,0.18181818181818182
high_058,0.13157894736842105,0.39473684210526316,0.3333333333333333
low_101,0.2857142857142857,0.6666666666666666,0.42857142857142855
low_047,0.2727272727272727,0.3181818181818182,0.8571428571428571
high_021,0.38181818181818183,0.3,1.2727272727272727
high_127,0.2549019607843137,0.45098039215686275,0.5652173913043478
high_088,0.42857142857142855,0.9714285714285714,0.4411764705882353
low_060,0.0,2.6666666666666665,
low_031,0.17647058823529413,0.6568627450980392,0.26865671641791045
high_138,0.4482758620689655,0.4482758620689655,1.0
low_038,0.5263157894736842,0.5263157894736842,1.0
low_074,0.08333333333333333,0.4166666666666667,0.2
low_023,3.0833333333333335,0.16666666666666666,18.5
high_010,0.22727272727272727,0.2727272727272727,0.8333333333333334
high_144,0.5416666666666666,0.5555555555555556,0.975
high_150,0.25,1.025,0.24390243902439024
high_002,0.14285714285714285,0.05714285714285714,2.5
high_070,0.3359375,0.3203125,1.048780487804878
high_128,0.2647058823529412,0.5441176470588235,0.4864864864864865
high_071,0.22857142857142856,0.39285714285714285,0.5818181818181818
low_068,0.47058823529411764,0.4117647058823529,1.1428571428571428
low_053,0.3333333333333333,1.0833333333333333,0.3076923076923077
low_029,0.42592592592592593,0.3888888888888889,1.0952380952380953
low_048,0.26666666666666666,0.6,0.4444444444444444
low_059,0.4782608695652174,1.0,0.4782608695652174
high_129,0.7894736842105263,0.6842105263157895,1.1538461538461537
high_016,0.1836734693877551,1.1224489795918366,0.16363636363636364
high_044,0.328125,0.203125,1.6153846153846154
low_037,0.13333333333333333,0.6666666666666666,0.2
high_024,0.16666666666666666,1.4166666666666667,0.11764705882352941
high_025,0.047619047619047616,0.42857142857142855,0.1111111111111111
high_054,0.07272727272727272,0.6,0.12121212121212122
low_001,0.05319148936170213,0.3617021276595745,0.14705882352941177
low_064,0.07407407407407407,0.8148148148148148,0.09090909090909091
low_065,0.2727272727272727,0.5454545454545454,0.5
high_143,0.352112676056338,0.49295774647887325,0.7142857142857143
low_079,1.75,1.375,1.2727272727272727
high_042,0.25,0.2916666666666667,0.8571428571428571
high_066,0.08333333333333333,0.08333333333333333,1.0
high_072,0.1875,0.125,1.5
low_002,0.11764705882352941,0.058823529411764705,2.0
low_075,0.2,0.4,0.5
low_092,0.16279069767441862,0.27906976744186046,0.5833333333333334
low_096,0.0,0.75,
high_018,0.3148148148148148,0.1111111111111111,2.8333333333333335
high_100,0.7058823529411765,0.35294117647058826,2.0
low_032,0.4393939393939394,0.36363636363636365,1.2083333333333333
high_132,0.15625,0.625,0.25
high_079,0.7692307692307693,0.9076923076923077,0.847457627118644
low_020,0.19696969696969696,0.13636363636363635,1.4444444444444444
low_063,0.7142857142857143,1.4642857142857142,0.4878048780487805
high_091,0.21875,0.4375,0.5
high_082,0.2682926829268293,0.6097560975609756,0.44
high_068,0.18181818181818182,0.4935064935064935,0.3684210526315789
low_080,0.16666666666666666,0.2777777777777778,0.6
low_008,0.08695652173913043,0.2608695652173913,0.3333333333333333
low_089,0.16666666666666666,0.5833333333333334,0.2857142857142857
high_065,0.12941176470588237,0.32941176470588235,0.39285714285714285
low_043,0.0,0.8333333333333334,
high_047,0.5365853658536586,0.34146341463414637,1.5714285714285714
low_088,0.3181818181818182,0.7272727272727273,0.4375
low_078,0.4,0.9,0.4444444444444444
low_040,0.05194805194805195,0.8311688311688312,0.0625
low_016,0.2857142857142857,0.5,0.5714285714285714
high_121,0.4503311258278146,0.5960264900662252,0.7555555555555555
low_024,0.44,0.48,0.9166666666666666
high_012,0.09230769230769231,0.3230769230769231,0.2857142857142857
high_140,0.3333333333333333,0.3333333333333333,1.0
high_004,0.2916666666666667,0.375,0.7777777777777778
low_069,0.0,0.5714285714285714,
low_093,0.023809523809523808,0.19047619047619047,0.125
low_006,0.0,0.16,
high_137,0.9285714285714286,0.6785714285714286,1.368421052631579
high_043,0.23404255319148937,0.3617021276595745,0.6470588235294118
high_007,0.1111111111111111,0.4074074074074074,0.2727272727272727
low_061,0.4,0.36,1.1111111111111112
high_141,0.6,0.2,3.0
high_062,0.22972972972972974,0.08108108108108109,2.8333333333333335
low_027,0.05319148936170213,0.3617021276595745,0.14705882352941177
low_084,0.4153846153846154,0.49230769230769234,0.84375
high_124,0.48148148148148145,0.48148148148148145,1.0
high_099,0.2625,0.525,0.5
high_115,0.2564102564102564,0.8717948717948718,0.29411764705882354
low_025,0.4583333333333333,0.25,1.8333333333333333
high_064,0.29333333333333333,0.38666666666666666,0.7586206896551724
high_125,1.0724637681159421,0.6231884057971014,1.7209302325581395
high_059,0.18181818181818182,0.4935064935064935,0.3684210526315789
low_015,0.16666666666666666,0.22916666666666666,0.7272727272727273
low_012,0.28,0.28,1.0
low_058,0.11764705882352941,0.4117647058823529,0.2857142857142857
low_055,0.25,1.0625,0.23529411764705882
low_091,0.16666666666666666,0.16666666666666666,1.0
low_013,0.3125,0.5625,0.5555555555555556
high_146,0.36666666666666664,0.4666666666666667,0.7857142857142857
high_122,0.5714285714285714,0.8888888888888888,0.6428571428571429
high_057,0.2602739726027397,0.3698630136986301,0.7037037037037037
high_017,0.1794871794871795,0.28205128205128205,0.6363636363636364
high_111,0.7777777777777778,0.3888888888888889,2.0
high_083,0.4117647058823529,1.0588235294117647,0.3888888888888889
low_003,0.06666666666666667,0.0,
high_117,0.6818181818181818,0.9545454545454546,0.7142857142857143
low_014,0.058823529411764705,0.5882352941176471,0.1
low_076,0.0,0.5,
high_126,0.42424242424242425,0.3939393939393939,1.0769230769230769
high_094,0.6785714285714286,0.6785714285714286,1.0
high_014,1.36,0.24,5.666666666666667
high_135,0.225,0.725,0.3103448275862069
high_093,0.3333333333333333,1.1,0.30303030303030304
low_082,0.0,0.75,
high_050,0.8378378378378378,0.6756756756756757,1.24
high_106,0.6176470588235294,0.7647058823529411,0.8076923076923077
low_085,0.3076923076923077,0.038461538461538464,8.0
high_089,0.17647058823529413,0.29411764705882354,0.6
high_020,0.07692307692307693,0.4076923076923077,0.18867924528301888
low_049,0.3333333333333333,0.4444444444444444,0.75
low_102,0.16129032258064516,0.2903225806451613,0.5555555555555556
high_104,0.24691358024691357,0.5061728395061729,0.4878048780487805
low_067,0.07142857142857142,0.6071428571428571,0.11764705882352941
high_136,0.08064516129032258,0.6612903225806451,0.12195121951219512
high_110,1.0612244897959184,0.4897959183673469,2.1666666666666665
low_057,0.125,0.875,0.14285714285714285
high_032,0.22857142857142856,0.37142857142857144,0.6153846153846154
high_152,0.16666666666666666,0.4166666666666667,0.4
high_067,0.11666666666666667,0.8833333333333333,0.1320754716981132
high_148,0.5833333333333334,0.8611111111111112,0.6774193548387096
high_074,0.2982456140350877,0.7280701754385965,0.40963855421686746
high_103,0.4411764705882353,0.5294117647058824,0.8333333333333334
high_145,0.3333333333333333,0.6296296296296297,0.5294117647058824
high_092,1.1538461538461537,0.5897435897435898,1.9565217391304348
high_087,0.9285714285714286,0.5357142857142857,1.7333333333333334
high_114,0.17391304347826086,0.9565217391304348,0.18181818181818182
high_098,0.6949152542372882,0.559322033898305,1.2424242424242424
high_086,0.8,0.6285714285714286,1.2727272727272727
low_081,0.29411764705882354,0.23529411764705882,1.25
low_083,0.44,0.48,0.9166666666666666
high_149,0.6382978723404256,0.44680851063829785,1.4285714285714286
low_054,0.5416666666666666,1.625,0.3333333333333333
high_075,0.28225806451612906,0.10483870967741936,2.6923076923076925
low_045,0.15151515151515152,0.2727272727272727,0.5555555555555556
high_080,0.125,0.71875,0.17391304347826086
low_041,0.6666666666666666,1.7777777777777777,0.375
high_052,0.38461538461538464,0.4423076923076923,0.8695652173913043
high_053,0.13333333333333333,0.8833333333333333,0.1509433962264151
high_061,0.23636363636363636,0.32727272727272727,0.7222222222222222
low_070,0.18181818181818182,0.36363636363636365,0.5
low_056,0.23809523809523808,1.0476190476190477,0.22727272727272727
high_026,0.10344827586206896,0.20689655172413793,0.5
high_033,0.12,0.28,0.42857142857142855
low_077,0.16,0.28,0.5714285714285714
low_046,0.14285714285714285,0.7142857142857143,0.2
high_133,0.4186046511627907,0.23255813953488372,1.8
low_035,0.07692307692307693,0.9230769230769231,0.08333333333333333
low_022,0.42105263157894735,0.5263157894736842,0.8
low_087,0.08064516129032258,0.3870967741935484,0.20833333333333334
low_099,0.36363636363636365,0.5454545454545454,0.6666666666666666
high_003,0.13333333333333333,0.4666666666666667,0.2857142857142857
high_085,0.23684210526315788,1.4473684210526316,0.16363636363636364
low_039,0.09375,0.25,0.375
high_105,1.2777777777777777,0.5277777777777778,2.4210526315789473
high_029,0.16666666666666666,0.9583333333333334,0.17391304347826086
low_026,0.3118279569892473,0.24731182795698925,1.2608695652173914
low_097,0.2777777777777778,0.3611111111111111,0.7692307692307693
low_036,0.08,0.36,0.2222222222222222
high_060,0.746268656716418,0.31343283582089554,2.380952380952381
high_041,0.09090909090909091,0.5227272727272727,0.17391304347826086
high_011,1.36,0.24,5.666666666666667
high_116,0.8378378378378378,0.6216216216216216,1.3478260869565217
high_120,0.6538461538461539,0.6538461538461539,1.0
high_005,0.2,0.44,0.45454545454545453
high_084,1.0,0.7,1.4285714285714286
high_038,0.07017543859649122,0.42105263157894735,0.16666666666666666
high_039,0.5,0.3157894736842105,1.5833333333333333
high_056,0.34210526315789475,0.8157894736842105,0.41935483870967744
low_018,0.14285714285714285,1.4285714285714286,0.1
low_051,0.4642857142857143,0.6071428571428571,0.7647058823529411
high_055,0.6944444444444444,0.5,1.3888888888888888
low_017,0.06060606060606061,0.45454545454545453,0.13333333333333333
low_030,0.15384615384615385,0.5897435897435898,0.2608695652173913
high_040,0.12345679012345678,0.19753086419753085,0.625
low_011,0.05128205128205128,0.1282051282051282,0.4
low_010,0.06060606060606061,0.06060606060606061,1.0
low_072,1.0,1.6666666666666667,0.6
high_006,0.38181818181818183,0.3,1.2727272727272727
high_139,0.05263157894736842,0.47368421052631576,0.1111111111111111
low_034,0.2413793103448276,0.5862068965517241,0.4117647058823529
low_021,0.2465753424657534,0.1095890410958904,2.25
low_086,0.045454545454545456,0.4090909090909091,0.1111111111111111
high_023,0.125,0.5,0.25
high_035,0.5333333333333333,0.1,5.333333333333333
high_073,0.25,0.07407407407407407,3.375
